order_id,customer_id,order_datetime,city,is_member,age_group,category,items_count,discount_pct,order_value,payment_method,distance_km,is_raining,prep_time_min,promised_time_min,delivery_time_min,rating,refund_requested,order_date,month,month_name,weekday,dow,is_weekend,hour,day_part,is_peak,delay_min,is_delayed,gross_value,discount_amount,distance_band,delay_bucket
ORD124612,C00421,2025-05-07 09:40:00,Bengaluru,True,35-44,Fruits & Vegetables,5,5,186.46,Cash on Delivery,1.33,False,5.1,10,11.4,3.0,False,2025-05-07,5,May,Wednesday,2,0,9,Morning,1,1.4000000000000004,1,196.27368421052634,9.813684210526333,1-2 km,1-3 min late
ORD104864,C02372,2025-10-13 11:19:00,Mumbai,False,45+,Electronics & Accessories,6,0,2231.25,Wallet,0.79,False,2.1,10,6.3,4.0,False,2025-10-13,10,Oct,Monday,0,0,11,Morning,0,0.0,0,2231.25,0.0,0-1 km,On time
ORD113280,C01787,2025-10-23 10:10:00,Mumbai,False,25-34,Dairy & Bread,3,0,110.73,UPI,1.86,False,3.0,14,8.5,5.0,False,2025-10-23,10,Oct,Thursday,3,0,10,Morning,0,0.0,0,110.73,0.0,1-2 km,On time
ORD123027,C00760,2025-01-30 05:12:00,Mumbai,True,18-24,Personal Care,3,0,716.07,Pay Later,1.77,False,4.3,14,10.7,5.0,False,2025-01-30,1,Jan,Thursday,3,0,5,Late Night,0,0.0,0,716.07,0.0,1-2 km,On time
ORD106085,C02156,2025-10-27 13:34:00,Pune,False,18-24,Household & Cleaning,4,20,499.62,Cash on Delivery,0.3,True,3.6,10,6.4,4.0,False,2025-10-27,10,Oct,Monday,0,0,13,Afternoon,0,0.0,0,624.525,124.90499999999997,0-1 km,On time
ORD112546,C02370,2025-06-10 23:03:00,Bengaluru,True,25-34,Snacks & Munchies,2,0,223.49,Wallet,1.99,True,3.0,14,12.5,5.0,False,2025-06-10,6,Jun,Tuesday,1,0,23,Night,0,0.0,0,223.49,0.0,1-2 km,On time
ORD115269,C01260,2025-08-30 10:57:00,Kolkata,True,18-24,Fruits & Vegetables,3,10,231.72,Pay Later,0.69,True,4.5,10,9.0,5.0,False,2025-08-30,8,Aug,Saturday,5,1,10,Morning,0,0.0,0,257.46666666666664,25.74666666666664,0-1 km,On time
ORD104924,C00843,2025-01-21 20:29:00,Bengaluru,False,25-34,Snacks & Munchies,4,5,209.14,UPI,1.98,False,1.7,14,14.5,4.0,False,2025-01-21,1,Jan,Tuesday,1,0,20,Evening,1,0.5,1,220.14736842105262,11.007368421052632,1-2 km,1-3 min late
ORD104532,C01770,2025-08-25 14:45:00,Pune,False,35-44,Dairy & Bread,4,10,234.77,Pay Later,0.84,True,3.1,10,5.7,4.0,False,2025-08-25,8,Aug,Monday,0,0,14,Afternoon,0,0.0,0,260.85555555555555,26.085555555555544,0-1 km,On time
ORD101672,C01646,2025-06-03 21:33:00,Mumbai,True,45+,Chocolates & Sweets,7,0,360.31,UPI,2.22,False,5.0,14,16.4,5.0,False,2025-06-03,6,Jun,Tuesday,1,0,21,Evening,1,2.3999999999999986,1,360.31,0.0,2-3 km,1-3 min late
ORD124458,C01776,2025-11-23 17:36:00,Bengaluru,False,18-24,Dairy & Bread,3,5,353.46,UPI,1.11,True,3.6,10,8.0,5.0,False,2025-11-23,11,Nov,Sunday,6,1,17,Evening,0,0.0,0,372.06315789473683,18.603157894736853,1-2 km,On time
ORD124656,C02256,2025-07-18 20:41:00,Bengaluru,True,35-44,Baby & Pet Care,1,5,59.59,Credit/Debit Card,3.09,False,4.7,18,19.1,4.0,False,2025-07-18,7,Jul,Friday,4,0,20,Evening,1,1.1000000000000014,1,62.72631578947369,3.1363157894736844,3-4 km,1-3 min late
ORD104055,C01064,2025-06-11 16:45:00,Bengaluru,True,25-34,Household & Cleaning,5,0,587.91,Cash on Delivery,0.62,False,4.7,10,7.5,,False,2025-06-11,6,Jun,Wednesday,2,0,16,Afternoon,0,0.0,0,587.91,0.0,0-1 km,On time
ORD127162,C01425,2025-09-22 21:55:00,Mumbai,False,25-34,Snacks & Munchies,2,0,141.93,UPI,2.83,False,3.1,14,12.7,5.0,False,2025-09-22,9,Sep,Monday,0,0,21,Evening,1,0.0,0,141.93,0.0,2-3 km,On time
ORD128660,C01016,2025-06-30 14:22:00,Delhi NCR,False,25-34,Instant & Frozen Food,5,5,498.03,UPI,1.23,False,3.9,10,6.8,5.0,False,2025-06-30,6,Jun,Monday,0,0,14,Afternoon,0,0.0,0,524.2421052631579,26.212105263157923,1-2 km,On time
ORD110000,C01064,2025-01-05 19:00:00,Bengaluru,True,25-34,Chocolates & Sweets,3,0,263.33,Unknown,0.93,False,4.7,10,9.1,4.0,False,2025-01-05,1,Jan,Sunday,6,1,19,Evening,1,0.0,0,263.33,0.0,0-1 km,On time
ORD124741,C02169,2025-05-20 19:13:00,Mumbai,True,18-24,Cold Drinks & Juices,4,0,345.17,Credit/Debit Card,1.12,False,3.9,10,8.1,4.0,False,2025-05-20,5,May,Tuesday,1,0,19,Evening,1,0.0,0,345.17,0.0,1-2 km,On time
ORD111953,C01452,2025-10-31 07:27:00,Bengaluru,True,45+,Instant & Frozen Food,5,20,516.2,UPI,0.51,False,3.2,10,5.0,5.0,False,2025-10-31,10,Oct,Friday,4,0,7,Morning,0,0.0,0,645.25,129.04999999999995,0-1 km,On time
ORD126024,C01471,2025-05-30 20:48:00,Kolkata,True,45+,Cold Drinks & Juices,2,0,84.64,UPI,3.7,True,4.3,18,18.9,5.0,False,2025-05-30,5,May,Friday,4,0,20,Evening,1,0.8999999999999986,1,84.64,0.0,3-4 km,1-3 min late
ORD110237,C00193,2025-11-02 10:44:00,Delhi NCR,True,25-34,Fruits & Vegetables,7,10,496.63,Credit/Debit Card,0.6,False,4.4,10,7.1,5.0,False,2025-11-02,11,Nov,Sunday,6,1,10,Morning,0,0.0,0,551.8111111111111,55.181111111111136,0-1 km,On time
ORD125801,C01840,2025-12-21 09:04:00,Hyderabad,True,18-24,Dairy & Bread,1,15,49.57,UPI,0.93,False,2.2,10,5.0,5.0,False,2025-12-21,12,Dec,Sunday,6,1,9,Morning,1,0.0,0,58.31764705882353,8.747647058823532,0-1 km,On time
ORD110255,C01332,2025-05-15 08:10:00,Mumbai,False,45+,Household & Cleaning,2,20,175.86,Credit/Debit Card,0.87,False,3.1,10,6.1,5.0,False,2025-05-15,5,May,Thursday,3,0,8,Morning,1,0.0,0,219.82500000000002,43.965,0-1 km,On time
ORD113305,C00957,2025-05-28 13:48:00,Hyderabad,True,45+,Chocolates & Sweets,2,10,185.63,UPI,0.51,False,4.5,10,7.7,,False,2025-05-28,5,May,Wednesday,2,0,13,Afternoon,0,0.0,0,206.25555555555553,20.625555555555536,0-1 km,On time
ORD109487,C01042,2025-06-16 10:26:00,Bengaluru,True,35-44,Snacks & Munchies,4,20,156.36,UPI,0.31,False,3.9,10,8.0,,False,2025-06-16,6,Jun,Monday,0,0,10,Morning,0,0.0,0,195.45000000000002,39.09,0-1 km,On time
ORD124168,C01359,2025-03-14 21:34:00,Bengaluru,True,25-34,Dairy & Bread,1,0,36.58,UPI,1.95,False,4.2,14,13.4,5.0,False,2025-03-14,3,Mar,Friday,4,0,21,Evening,1,0.0,0,36.58,0.0,1-2 km,On time
ORD112879,C02394,2025-08-22 00:15:00,Delhi NCR,False,25-34,Dairy & Bread,3,0,97.26,Credit/Debit Card,2.39,True,3.3,14,11.9,4.0,False,2025-08-22,8,Aug,Friday,4,0,0,Late Night,0,0.0,0,97.26,0.0,2-3 km,On time
ORD129315,C00646,2025-06-13 10:18:00,Pune,True,35-44,"Atta, Rice & Dal",4,0,639.24,UPI,0.9,True,5.2,10,8.7,5.0,False,2025-06-13,6,Jun,Friday,4,0,10,Morning,0,0.0,0,639.24,0.0,0-1 km,On time
ORD122437,C01332,2025-09-29 21:57:00,Mumbai,False,45+,Snacks & Munchies,2,10,61.68,UPI,1.22,True,4.2,10,9.6,,False,2025-09-29,9,Sep,Monday,0,0,21,Evening,1,0.0,0,68.53333333333333,6.853333333333332,1-2 km,On time
ORD104317,C00531,2025-11-12 02:33:00,Bengaluru,True,18-24,Instant & Frozen Food,4,10,689.95,Cash on Delivery,2.45,False,4.1,14,14.4,5.0,False,2025-11-12,11,Nov,Wednesday,2,0,2,Late Night,0,0.40000000000000036,1,766.6111111111112,76.66111111111115,2-3 km,1-3 min late
ORD109980,C02136,2025-05-12 08:57:00,Bengaluru,False,25-34,Fruits & Vegetables,7,0,342.71,UPI,2.11,False,4.2,14,13.5,4.0,False,2025-05-12,5,May,Monday,0,0,8,Morning,1,0.0,0,342.71,0.0,2-3 km,On time
ORD105519,C02509,2025-07-28 22:08:00,Bengaluru,False,35-44,Chocolates & Sweets,3,20,170.48,Credit/Debit Card,0.74,True,1.5,10,5.0,5.0,False,2025-07-28,7,Jul,Monday,0,0,22,Night,0,0.0,0,213.09999999999997,42.619999999999976,0-1 km,On time
ORD100858,C02831,2025-10-29 18:59:00,Delhi NCR,True,25-34,Electronics & Accessories,1,20,238.7,Pay Later,2.36,False,2.4,14,11.6,4.0,False,2025-10-29,10,Oct,Wednesday,2,0,18,Evening,0,0.0,0,298.37499999999994,59.674999999999955,2-3 km,On time
ORD124580,C01657,2025-02-17 11:35:00,Delhi NCR,False,35-44,Baby & Pet Care,4,0,967.44,UPI,1.19,False,2.8,10,8.1,4.0,False,2025-02-17,2,Feb,Monday,0,0,11,Morning,0,0.0,0,967.44,0.0,1-2 km,On time
ORD105972,C01230,2025-12-27 16:51:00,Delhi NCR,False,18-24,Chocolates & Sweets,3,0,208.04,UPI,0.85,False,3.9,10,8.4,5.0,False,2025-12-27,12,Dec,Saturday,5,1,16,Afternoon,0,0.0,0,208.04,0.0,0-1 km,On time
ORD120823,C02566,2025-07-22 13:47:00,Mumbai,False,18-24,"Atta, Rice & Dal",5,0,698.05,Pay Later,2.22,True,3.9,14,12.8,,False,2025-07-22,7,Jul,Tuesday,1,0,13,Afternoon,0,0.0,0,698.05,0.0,2-3 km,On time
ORD107875,C01427,2025-11-24 12:25:00,Delhi NCR,False,18-24,Fruits & Vegetables,5,0,319.07,UPI,2.85,False,3.3,14,11.7,5.0,False,2025-11-24,11,Nov,Monday,0,0,12,Afternoon,0,0.0,0,319.07,0.0,2-3 km,On time
ORD100595,C01982,2025-09-09 19:03:00,Mumbai,False,18-24,Fruits & Vegetables,6,10,574.14,Wallet,2.25,True,5.2,14,21.4,3.0,False,2025-09-09,9,Sep,Tuesday,1,0,19,Evening,1,7.399999999999999,1,637.9333333333333,63.793333333333294,2-3 km,6+ min late
ORD108804,C01315,2025-09-18 17:49:00,Delhi NCR,True,18-24,Cold Drinks & Juices,4,20,127.89,UPI,3.19,True,2.4,18,15.4,4.0,False,2025-09-18,9,Sep,Thursday,3,0,17,Evening,0,0.0,0,159.86249999999998,31.972499999999982,3-4 km,On time
ORD109186,C02752,2025-02-25 20:12:00,Hyderabad,False,25-34,"Atta, Rice & Dal",2,0,266.16,UPI,0.88,True,4.0,10,7.3,5.0,False,2025-02-25,2,Feb,Tuesday,1,0,20,Evening,1,0.0,0,266.16,0.0,0-1 km,On time
ORD110970,C01937,2025-08-26 21:47:00,Mumbai,True,25-34,Dairy & Bread,3,0,237.43,UPI,2.31,True,4.1,14,17.6,4.0,False,2025-08-26,8,Aug,Tuesday,1,0,21,Evening,1,3.6000000000000014,1,237.43,0.0,2-3 km,3-6 min late
ORD109746,C00601,2025-07-27 09:51:00,Mumbai,True,25-34,Dairy & Bread,2,10,98.31,UPI,4.83,False,4.0,22,23.4,5.0,False,2025-07-27,7,Jul,Sunday,6,1,9,Morning,1,1.3999999999999986,1,109.23333333333333,10.923333333333332,4+ km,1-3 min late
ORD114352,C00624,2025-04-18 08:57:00,Mumbai,False,35-44,Dairy & Bread,3,0,198.34,UPI,5.24,False,2.8,22,21.8,5.0,False,2025-04-18,4,Apr,Friday,4,0,8,Morning,1,0.0,0,198.34,0.0,4+ km,On time
ORD125676,C01656,2025-11-27 18:30:00,Mumbai,False,35-44,Snacks & Munchies,7,0,234.81,Pay Later,2.86,True,4.0,14,14.8,5.0,False,2025-11-27,11,Nov,Thursday,3,0,18,Evening,0,0.8000000000000007,1,234.81,0.0,2-3 km,1-3 min late
ORD101951,C00866,2025-01-01 22:31:00,Pune,False,25-34,Cold Drinks & Juices,3,0,96.31,UPI,2.85,False,1.5,14,6.5,4.0,False,2025-01-01,1,Jan,Wednesday,2,0,22,Night,0,0.0,0,96.31,0.0,2-3 km,On time
ORD109120,C02275,2025-03-25 05:09:00,Pune,True,25-34,Instant & Frozen Food,4,0,380.48,UPI,1.31,False,5.7,10,10.8,,False,2025-03-25,3,Mar,Tuesday,1,0,5,Late Night,0,0.8000000000000007,1,380.48,0.0,1-2 km,1-3 min late
ORD128654,C02276,2025-05-24 20:28:00,Delhi NCR,False,35-44,Personal Care,1,10,101.34,Cash on Delivery,1.79,False,3.0,14,14.3,4.0,False,2025-05-24,5,May,Saturday,5,1,20,Evening,1,0.3000000000000007,1,112.6,11.259999999999991,1-2 km,1-3 min late
ORD124488,C02522,2025-12-06 21:30:00,Bengaluru,False,18-24,Household & Cleaning,3,5,350.13,Cash on Delivery,0.48,False,4.6,10,5.0,,False,2025-12-06,12,Dec,Saturday,5,1,21,Evening,1,0.0,0,368.5578947368421,18.42789473684212,0-1 km,On time
ORD122392,C01201,2025-12-27 10:45:00,Bengaluru,False,18-24,Fruits & Vegetables,3,0,273.75,UPI,0.69,False,5.0,10,9.6,4.0,False,2025-12-27,12,Dec,Saturday,5,1,10,Morning,0,0.0,0,273.75,0.0,0-1 km,On time
ORD107910,C01356,2025-10-28 11:33:00,Delhi NCR,False,25-34,Fruits & Vegetables,2,20,114.77,UPI,1.31,False,4.5,10,10.5,5.0,False,2025-10-28,10,Oct,Tuesday,1,0,11,Morning,0,0.5,1,143.46249999999998,28.69249999999998,1-2 km,1-3 min late
ORD114781,C02032,2025-06-15 07:43:00,Bengaluru,False,35-44,Electronics & Accessories,3,20,972.62,Pay Later,0.34,True,5.8,10,8.8,4.0,False,2025-06-15,6,Jun,Sunday,6,1,7,Morning,0,0.0,0,1215.7749999999999,243.15499999999986,0-1 km,On time
ORD107830,C00489,2025-06-08 11:23:00,Bengaluru,True,18-24,Personal Care,1,15,154.78,UPI,2.04,True,3.2,14,11.4,5.0,False,2025-06-08,6,Jun,Sunday,6,1,11,Morning,0,0.0,0,182.09411764705882,27.314117647058822,2-3 km,On time
ORD102513,C01534,2025-04-18 17:25:00,Hyderabad,True,25-34,Chocolates & Sweets,2,0,142.44,UPI,2.16,False,3.2,14,10.4,4.0,False,2025-04-18,4,Apr,Friday,4,0,17,Evening,0,0.0,0,142.44,0.0,2-3 km,On time
ORD106732,C02773,2025-10-30 20:43:00,Pune,False,18-24,Dairy & Bread,5,5,267.62,Wallet,1.02,False,4.7,10,8.1,4.0,False,2025-10-30,10,Oct,Thursday,3,0,20,Evening,1,0.0,0,281.70526315789476,14.085263157894758,1-2 km,On time
ORD105559,C02483,2025-10-01 20:50:00,Delhi NCR,False,25-34,Fruits & Vegetables,4,0,302.73,Pay Later,2.18,False,4.1,14,12.5,4.0,False,2025-10-01,10,Oct,Wednesday,2,0,20,Evening,1,0.0,0,302.73,0.0,2-3 km,On time
ORD131809,C01463,2025-01-13 19:40:00,Delhi NCR,True,25-34,Personal Care,3,0,454.25,UPI,3.86,False,3.0,18,17.9,5.0,False,2025-01-13,1,Jan,Monday,0,0,19,Evening,1,0.0,0,454.25,0.0,3-4 km,On time
ORD107860,C01065,2025-10-28 10:15:00,Mumbai,False,18-24,Dairy & Bread,4,0,138.31,UPI,3.87,False,3.9,18,16.2,,False,2025-10-28,10,Oct,Tuesday,1,0,10,Morning,0,0.0,0,138.31,0.0,3-4 km,On time
ORD111027,C02555,2025-11-26 00:34:00,Mumbai,False,25-34,Fruits & Vegetables,1,5,100.25,UPI,1.05,False,3.2,10,10.4,5.0,False,2025-11-26,11,Nov,Wednesday,2,0,0,Late Night,0,0.40000000000000036,1,105.52631578947368,5.276315789473685,1-2 km,1-3 min late
ORD104700,C02642,2025-07-27 21:53:00,Hyderabad,False,35-44,"Atta, Rice & Dal",3,0,556.54,UPI,1.16,False,3.1,10,8.5,5.0,False,2025-07-27,7,Jul,Sunday,6,1,21,Evening,1,0.0,0,556.54,0.0,1-2 km,On time
ORD102233,C01051,2025-10-12 20:44:00,Bengaluru,False,45+,Snacks & Munchies,3,0,236.66,Wallet,2.47,False,4.8,14,15.8,,False,2025-10-12,10,Oct,Sunday,6,1,20,Evening,1,1.8000000000000007,1,236.66,0.0,2-3 km,1-3 min late
ORD129271,C01917,2025-03-09 12:53:00,Bengaluru,False,35-44,Snacks & Munchies,5,10,277.39,Cash on Delivery,0.39,False,4.2,10,5.0,5.0,False,2025-03-09,3,Mar,Sunday,6,1,12,Afternoon,0,0.0,0,308.2111111111111,30.821111111111122,0-1 km,On time
ORD117560,C02589,2025-06-07 22:28:00,Mumbai,False,25-34,Dairy & Bread,3,0,262.98,Credit/Debit Card,0.64,True,4.2,10,6.8,5.0,False,2025-06-07,6,Jun,Saturday,5,1,22,Night,0,0.0,0,262.98,0.0,0-1 km,On time
ORD116160,C01593,2025-06-15 18:42:00,Kolkata,False,35-44,Household & Cleaning,4,10,277.35,UPI,1.71,False,5.6,14,10.6,,False,2025-06-15,6,Jun,Sunday,6,1,18,Evening,0,0.0,0,308.1666666666667,30.816666666666663,1-2 km,On time
ORD115092,C02156,2025-06-24 13:13:00,Pune,False,18-24,"Atta, Rice & Dal",4,10,596.03,UPI,2.77,False,3.8,14,12.4,4.0,False,2025-06-24,6,Jun,Tuesday,1,0,13,Afternoon,0,0.0,0,662.2555555555555,66.2255555555555,2-3 km,On time
ORD111926,C01521,2025-04-29 01:34:00,Mumbai,True,18-24,Snacks & Munchies,3,5,165.33,Credit/Debit Card,1.11,False,4.5,10,9.1,4.0,False,2025-04-29,4,Apr,Tuesday,1,0,1,Late Night,0,0.0,0,174.03157894736844,8.701578947368432,1-2 km,On time
ORD122044,C01568,2025-08-14 15:01:00,Delhi NCR,False,18-24,Fruits & Vegetables,3,0,300.82,Credit/Debit Card,0.39,False,3.2,10,5.0,3.0,False,2025-08-14,8,Aug,Thursday,3,0,15,Afternoon,0,0.0,0,300.82,0.0,0-1 km,On time
ORD123228,C01851,2025-03-09 00:25:00,Delhi NCR,False,18-24,Snacks & Munchies,6,0,406.66,UPI,1.65,False,3.0,14,8.4,5.0,False,2025-03-09,3,Mar,Sunday,6,1,0,Late Night,0,0.0,0,406.66,0.0,1-2 km,On time
ORD109215,C00979,2025-12-24 01:01:00,Bengaluru,False,25-34,Snacks & Munchies,3,0,139.58,Credit/Debit Card,0.75,False,3.9,10,8.2,4.0,False,2025-12-24,12,Dec,Wednesday,2,0,1,Late Night,0,0.0,0,139.58,0.0,0-1 km,On time
ORD124947,C00379,2025-08-26 07:14:00,Mumbai,True,25-34,Chocolates & Sweets,4,5,205.08,UPI,2.64,True,3.0,14,13.7,5.0,False,2025-08-26,8,Aug,Tuesday,1,0,7,Morning,0,0.0,0,215.87368421052633,10.793684210526322,2-3 km,On time
ORD123789,C02718,2025-10-16 22:32:00,Kolkata,True,45+,Fruits & Vegetables,3,20,364.64,Credit/Debit Card,0.42,False,4.0,10,8.2,4.0,False,2025-10-16,10,Oct,Thursday,3,0,22,Night,0,0.0,0,455.79999999999995,91.15999999999997,0-1 km,On time
ORD123668,C01977,2025-12-20 17:29:00,Mumbai,False,25-34,"Atta, Rice & Dal",3,10,384.1,Cash on Delivery,0.71,False,4.7,10,6.9,5.0,False,2025-12-20,12,Dec,Saturday,5,1,17,Evening,0,0.0,0,426.77777777777777,42.67777777777775,0-1 km,On time
ORD120625,C01974,2025-06-22 06:05:00,Mumbai,True,35-44,Fruits & Vegetables,3,20,228.05,Credit/Debit Card,0.37,True,2.3,10,5.0,5.0,False,2025-06-22,6,Jun,Sunday,6,1,6,Morning,0,0.0,0,285.0625,57.01249999999999,0-1 km,On time
ORD105424,C02901,2025-12-21 06:29:00,Mumbai,True,35-44,"Atta, Rice & Dal",5,10,465.27,Cash on Delivery,0.51,False,4.1,10,5.4,5.0,False,2025-12-21,12,Dec,Sunday,6,1,6,Morning,0,0.0,0,516.9666666666666,51.6966666666666,0-1 km,On time
ORD113265,C02684,2025-10-12 14:09:00,Bengaluru,False,25-34,Dairy & Bread,5,5,211.69,UPI,5.42,False,4.3,22,25.2,4.0,False,2025-10-12,10,Oct,Sunday,6,1,14,Afternoon,0,3.1999999999999993,1,222.83157894736843,11.14157894736843,4+ km,3-6 min late
ORD119785,C02214,2025-12-18 08:08:00,Mumbai,False,45+,Household & Cleaning,3,0,443.57,Credit/Debit Card,1.29,True,3.3,10,11.2,4.0,False,2025-12-18,12,Dec,Thursday,3,0,8,Morning,1,1.1999999999999993,1,443.57,0.0,1-2 km,1-3 min late
ORD115567,C00623,2025-11-17 21:04:00,Kolkata,True,25-34,Fruits & Vegetables,3,0,273.69,UPI,0.71,False,3.3,10,5.1,5.0,False,2025-11-17,11,Nov,Monday,0,0,21,Evening,1,0.0,0,273.69,0.0,0-1 km,On time
ORD112501,C01313,2025-01-16 20:45:00,Bengaluru,False,18-24,Fruits & Vegetables,2,5,123.71,Wallet,1.24,False,2.9,10,9.6,5.0,False,2025-01-16,1,Jan,Thursday,3,0,20,Evening,1,0.0,0,130.22105263157894,6.5110526315789485,1-2 km,On time
ORD107492,C02136,2025-11-30 18:10:00,Bengaluru,False,25-34,Personal Care,3,0,429.09,UPI,4.6,False,4.2,22,20.9,5.0,False,2025-11-30,11,Nov,Sunday,6,1,18,Evening,0,0.0,0,429.09,0.0,4+ km,On time
ORD126627,C00170,2025-10-20 08:18:00,Kolkata,False,25-34,Snacks & Munchies,2,10,142.31,UPI,1.77,False,2.5,14,12.6,4.0,False,2025-10-20,10,Oct,Monday,0,0,8,Morning,1,0.0,0,158.12222222222223,15.812222222222232,1-2 km,On time
ORD108995,C02324,2025-07-12 19:43:00,Delhi NCR,False,18-24,"Atta, Rice & Dal",3,0,700.19,UPI,0.99,False,3.5,10,10.7,4.0,False,2025-07-12,7,Jul,Saturday,5,1,19,Evening,1,0.6999999999999993,1,700.19,0.0,0-1 km,1-3 min late
ORD101550,C00153,2025-09-20 21:28:00,Delhi NCR,False,25-34,"Atta, Rice & Dal",2,0,262.89,UPI,2.75,False,1.9,14,11.6,5.0,False,2025-09-20,9,Sep,Saturday,5,1,21,Evening,1,0.0,0,262.89,0.0,2-3 km,On time
ORD117393,C00053,2025-02-05 06:44:00,Hyderabad,False,25-34,Baby & Pet Care,3,0,395.13,UPI,2.63,False,4.2,14,14.9,5.0,False,2025-02-05,2,Feb,Wednesday,2,0,6,Morning,0,0.9000000000000004,1,395.13,0.0,2-3 km,1-3 min late
ORD114842,C01705,2025-07-30 22:50:00,Mumbai,False,18-24,Fruits & Vegetables,3,0,168.19,UPI,1.77,False,4.8,14,11.9,5.0,False,2025-07-30,7,Jul,Wednesday,2,0,22,Night,0,0.0,0,168.19,0.0,1-2 km,On time
ORD110929,C00089,2025-01-11 22:41:00,Delhi NCR,True,25-34,Baby & Pet Care,3,0,1137.72,UPI,1.08,False,4.7,10,9.2,5.0,False,2025-01-11,1,Jan,Saturday,5,1,22,Night,0,0.0,0,1137.72,0.0,1-2 km,On time
ORD122148,C01195,2025-04-23 11:29:00,Pune,False,18-24,Instant & Frozen Food,3,0,248.75,UPI,2.47,True,4.5,14,12.5,5.0,False,2025-04-23,4,Apr,Wednesday,2,0,11,Morning,0,0.0,0,248.75,0.0,2-3 km,On time
ORD105095,C00079,2025-01-04 07:58:00,Bengaluru,True,25-34,Chocolates & Sweets,4,20,167.65,UPI,2.61,False,4.3,14,14.3,,False,2025-01-04,1,Jan,Saturday,5,1,7,Morning,0,0.3000000000000007,1,209.5625,41.912499999999994,2-3 km,1-3 min late
ORD117032,C02267,2025-10-23 09:06:00,Hyderabad,False,25-34,Fruits & Vegetables,3,0,143.73,UPI,1.8,False,4.1,14,11.5,4.0,False,2025-10-23,10,Oct,Thursday,3,0,9,Morning,1,0.0,0,143.73,0.0,1-2 km,On time
ORD103243,C01428,2025-01-22 22:40:00,Delhi NCR,True,18-24,Snacks & Munchies,3,20,234.0,UPI,0.83,False,2.7,10,5.0,4.0,False,2025-01-22,1,Jan,Wednesday,2,0,22,Night,0,0.0,0,292.5,58.5,0-1 km,On time
ORD111054,C02266,2025-04-08 20:44:00,Delhi NCR,False,18-24,Chocolates & Sweets,1,0,73.82,Credit/Debit Card,0.98,True,3.5,10,9.8,4.0,False,2025-04-08,4,Apr,Tuesday,1,0,20,Evening,1,0.0,0,73.82,0.0,0-1 km,On time
ORD121359,C02733,2025-07-07 20:32:00,Bengaluru,False,25-34,Fruits & Vegetables,3,0,246.23,UPI,1.76,False,4.3,14,13.6,5.0,False,2025-07-07,7,Jul,Monday,0,0,20,Evening,1,0.0,0,246.23,0.0,1-2 km,On time
ORD100727,C00817,2025-08-07 09:31:00,Pune,False,25-34,Fruits & Vegetables,2,20,168.03,UPI,0.83,True,3.6,10,8.0,4.0,False,2025-08-07,8,Aug,Thursday,3,0,9,Morning,1,0.0,0,210.0375,42.00749999999999,0-1 km,On time
ORD116125,C01865,2025-05-11 11:52:00,Bengaluru,False,25-34,Fruits & Vegetables,6,10,287.44,UPI,0.43,False,5.1,10,6.6,5.0,False,2025-05-11,5,May,Sunday,6,1,11,Morning,0,0.0,0,319.3777777777778,31.937777777777796,0-1 km,On time
ORD114591,C01732,2025-04-21 09:34:00,Delhi NCR,False,45+,Cold Drinks & Juices,5,10,369.32,Wallet,0.3,False,5.1,10,6.9,,False,2025-04-21,4,Apr,Monday,0,0,9,Morning,1,0.0,0,410.35555555555555,41.03555555555556,0-1 km,On time
ORD109133,C00605,2025-01-02 11:58:00,Kolkata,False,45+,Fruits & Vegetables,7,0,373.26,UPI,0.37,False,4.3,10,5.0,4.0,False,2025-01-02,1,Jan,Thursday,3,0,11,Morning,0,0.0,0,373.26,0.0,0-1 km,On time
ORD126718,C00296,2025-06-23 22:41:00,Pune,False,45+,Snacks & Munchies,2,0,175.22,UPI,1.45,False,3.3,10,7.2,4.0,False,2025-06-23,6,Jun,Monday,0,0,22,Night,0,0.0,0,175.22,0.0,1-2 km,On time
ORD108169,C01291,2025-11-09 13:43:00,Mumbai,False,18-24,Chocolates & Sweets,5,0,369.74,Credit/Debit Card,1.63,False,5.0,14,12.8,3.0,False,2025-11-09,11,Nov,Sunday,6,1,13,Afternoon,0,0.0,0,369.74,0.0,1-2 km,On time
ORD100331,C02426,2025-03-04 21:55:00,Hyderabad,False,25-34,Cold Drinks & Juices,4,0,357.05,Credit/Debit Card,1.49,False,6.1,10,10.9,4.0,False,2025-03-04,3,Mar,Tuesday,1,0,21,Evening,1,0.9000000000000004,1,357.05,0.0,1-2 km,1-3 min late
ORD107027,C00606,2025-05-31 10:49:00,Hyderabad,True,18-24,Personal Care,5,0,1094.84,Credit/Debit Card,1.99,False,3.8,14,10.4,5.0,False,2025-05-31,5,May,Saturday,5,1,10,Morning,0,0.0,0,1094.84,0.0,1-2 km,On time
ORD113809,C02869,2025-12-05 11:44:00,Kolkata,False,18-24,Dairy & Bread,4,5,160.52,Cash on Delivery,1.01,False,4.8,10,9.2,5.0,False,2025-12-05,12,Dec,Friday,4,0,11,Morning,0,0.0,0,168.96842105263158,8.448421052631574,1-2 km,On time
ORD100211,C02457,2025-06-29 20:18:00,Bengaluru,False,18-24,Cold Drinks & Juices,5,5,213.54,Credit/Debit Card,1.78,False,3.3,14,9.5,4.0,False,2025-06-29,6,Jun,Sunday,6,1,20,Evening,1,0.0,0,224.77894736842106,11.238947368421066,1-2 km,On time
